262.83	3.03e-21
263.72	3.19e-21
264.71	3.31e-21
265.62	3.52e-21
266.58	3.68e-21
267.54	3.92e-21
268.47	4.16e-21
269.40	4.50e-21
270.35	4.77e-21
271.25	5.07e-21
272.20	5.37e-21
273.16	5.76e-21
274.04	6.12e-21
274.97	6.48e-21
275.86	6.81e-21
276.80	7.20e-21
277.65	7.62e-21
278.56	8.01e-21
279.47	8.43e-21
280.34	8.85e-21
281.26	9.29e-21
282.14	9.71e-21
283.03	1.02e-20
283.83	1.06e-20
284.68	1.11e-20
285.49	1.16e-20
286.35	1.21e-20
287.11	1.26e-20
287.98	1.31e-20
288.76	1.36e-20
289.64	1.41e-20
290.67	1.49e-20
291.46	1.54e-20
292.30	1.59e-20
293.05	1.65e-20
293.85	1.70e-20
294.61	1.76e-20
295.42	1.81e-20
296.23	1.86e-20
297.05	1.92e-20
297.83	1.97e-20
298.60	2.03e-20
299.33	2.09e-20
300.11	2.15e-20
300.90	2.21e-20
301.69	2.26e-20
302.44	2.32e-20
303.23	2.39e-20
304.04	2.45e-20
305.29	2.46e-20
306.45	2.48e-20
306.94	2.55e-20
307.42	2.62e-20
307.91	2.68e-20
309.03	2.70e-20
309.93	2.75e-20
310.48	2.81e-20
311.02	2.93e-20
311.57	3.07e-20
312.15	3.03e-20
313.03	2.98e-20
313.65	3.03e-20
314.80	3.12e-20
315.57	3.06e-20
316.58	3.01e-20
317.16	3.07e-20
317.44	3.16e-20
317.70	3.33e-20
317.74	3.44e-20
318.01	3.55e-20
318.62	3.49e-20
319.06	3.40e-20
319.57	3.29e-20
320.55	3.22e-20
321.33	3.28e-20
321.55	3.35e-20
321.96	3.46e-20
322.45	3.43e-20
323.15	3.36e-20
324.45	3.34e-20
324.63	3.36e-20
325.75	3.37e-20
325.95	3.35e-20
326.65	3.29e-20
328.05	3.27e-20
328.54	3.33e-20
328.97	3.38e-20
329.39	3.26e-20
329.79	3.19e-20
330.46	3.33e-20
330.75	3.22e-20
331.21	3.17e-20
331.91	3.22e-20
332.69	3.25e-20
333.46	3.31e-20
334.45	3.28e-20
335.39	3.22e-20
336.40	3.17e-20
337.36	3.11e-20
338.18	3.04e-20
339.01	2.98e-20
339.84	2.92e-20
340.88	2.84e-20
341.79	2.78e-20
342.60	2.72e-20
343.41	2.66e-20
344.33	2.61e-20
345.40	2.55e-20
346.41	2.49e-20
347.27	2.43e-20
348.22	2.37e-20
349.09	2.30e-20
349.83	2.24e-20
350.64	2.17e-20
351.32	2.10e-20
351.99	2.06e-20
352.66	1.99e-20
353.27	1.92e-20
353.88	1.86e-20
354.49	1.79e-20
354.79	1.76e-20
355.48	1.69e-20
356.25	1.59e-20
357.02	1.53e-20
357.80	1.45e-20
358.57	1.38e-20
359.43	1.30e-20
360.29	1.24e-20
361.08	1.18e-20
361.94	1.11e-20
362.74	1.05e-20
363.69	9.85e-21
364.64	9.20e-21
365.37	8.70e-21
366.33	8.06e-21
367.38	7.48e-21
368.44	6.86e-21
369.42	6.25e-21
370.65	5.72e-21
371.96	5.20e-21
373.54	4.70e-21
374.96	4.21e-21
376.39	3.71e-21
377.83	3.22e-21
379.19	2.72e-21
380.83	2.25e-21
382.56	1.82e-21
384.22	1.50e-21
387.01	1.31e-21
390.13	1.00e-21
392.96	7.77e-22
396.23	5.72e-22
399.05	4.36e-22
402.32	3.24e-22
404.85	2.57e-22
407.82	1.95e-22
410.79	1.51e-22
413.92	1.12e-22
417.19	8.33e-23
419.57	6.56e-23
422.39	4.99e-23
425.22	3.74e-23
428.34	2.82e-23
431.32	2.09e-23
434.44	1.58e-23
437.12	1.20e-23
440.83	8.64e-24
444.39	7.09e-24
448.23	5.96e-24
