# 0          References for Cross Section of sCO       Total   
# sCO is equivalent to CO singlet (ground) state                                  
# Cross section:                                                                  
# Lambda = 2.-72.5 A                                                              
#    Henry, R. J. W., Mcelroy, M. B. (1968)                                       
#    Photoelectrons in Planetary Atmospheres, in The Atmospheres Of Venus And Mars
#    Brandt, J. C., Mcelroy, M. B., (eds.), Gordon Breach Science Publishers Inc.,
#    New York, London, Paris                                                      
# Lambda = 89.6-564.5 A                                                           
#    Masuoka, T., Samson, J. A. R. (1980)                                         
#    J. Chem. Phys. 74, 1093                                                      
# Lambda = 584.3-1037.6 A                                                         
#    Cairns, R. B., Samson, J. A. R. (1965)                                       
#    J. Geophys. Res. 70, 99                                                      
# Lambda = 600.-1002.5 A                                                          
#    Cook, G. R., Metzger, P. H. Ogawa, M. (1965)                                 
#    Can. J. Phys. 43, 1706                                                       
# Threshold:                                                                      
# Lambda = 1117.8 A                                                               
#    Krupenie, P. H. (1966)                                                       
#    The Band Spectrum of Carbon Monoxide, NSRDS-NBS 5                            
#    (dissociation wavelength)                                                    
#                                                                                 
# 0          References for Cross Section of sCO       CO+     
# Branching ratios:                                                               
# Lambda = 89.6-564.5 A                                                           
#    Masuoka, T., Samson, J. A. R. (1980)                                         
#    J. Chem. Phys. 74, 1093                                                      
# Lambda = 584.3-835.29 A                                                         
#    Cairns, R. B., Samson, J. A. R. (1965)                                       
#    J. Geophys. Res. 70, 99                                                      
#    (branching ratio for ionization)                                             
# Lambda = 304.-584. A                                                            
#    Kronebusch, P. L., Berkowitz, J. (1976)                                      
#    Int. J. Mass Spectr. Ion Phys. 22, 283                                       
#    (branching ratio for dissociative ionization)                                
# Threshold:                                                                      
# Lambda = 884.79 A                                                               
#    Krupenie, P. H. (1966)                                                       
#    The Band Spectrum of Carbon Monoxide, NSRDS-NBS 5                            
#    (ionization threshold)                                                       
# Lambda = 1026.8 A                                                               
#    Watanabe, K. (1957)                                                          
#    J. Chem. Phys. 26, 542                                                       
#    (ionization threshold)                                                       
#                                                                                 
# 0          References for Cross Section of sCO       C+O     
# Branching ratio:                                                                
# Lambda = 89.6-551.4 A                                                           
#    Masuoka, T., Samson, J. A. R. (1980)                                         
#    J. Chem. Phys. 74, 1093                                                      
# Lambda = 304.-584. A                                                            
#    Kronebusch, P. L., Berkowitz, J. (1976)                                      
#    Int. J. Mass Spectr. Ion Phys. 22, 283                                       
#    (branching ratio for dissociative ionization)                                
# Threshold:                                                                      
# Lambda = 554.7 A                                                                
#    Kronebusch, P. L., Berkowitz, J. (1976)                                      
#    Int. J. Mass Spectr. Ion Phys. 22, 283                                       
#    (photodissociative ionization threshold)                                     
#                                                                                 
# 0          References for Cross Section of sCO       O+C     
# Branching ratio:                                                                
# Lambda = 89.6-479.4 A                                                           
#    Masuoka, T., Samson, J. A. R. (1980)                                         
#    J. Chem. Phys. 74, 1093                                                      
# Lambda = 490.-584. A                                                            
#    Kronebusch, P. L., Berkowitz, J. (1976)                                      
#    Int. J. Mass Spectr. Ion Phys. 22, 283                                       
#    (branching ratio for dissociative ionization)                                
# Threshold:                                                                      
# Lambda = 501.8 A                                                                
#    Kronebusch, P. L., Berkowitz, J. (1976)                                      
#    Int. J. Mass Spectr. Ion Phys. 22, 283                                       
#    (photodissociative ionization threshold)                                     
#                                                                                 
# 0          References for Cross Section of sCO       C/O     
# Branching ratios:                                                               
# Lambda = 0.-1117.8 A                                                            
#    Mcelroy, M. B., Mcconnell, J. C. (1971)                                      
#    J. Geophys. Res. 76, 6674                                                    
#    (branch for C(^1D), O(^1D))                                                  
#                                                                                 
# 0 Branching ratio for sCO      Total        5 branches
#  Lambda  O+C      
  745.2  0.00E+00 
  746.2  0.00E+00 
  747.2  0.00E+00 
  748.3  0.00E+00 
  749.2  0.00E+00 
  749.5  0.00E+00 
  749.9  0.00E+00 
  751.2  0.00E+00 
  752.0  0.00E+00 
  753.0  0.00E+00 
  754.5  0.00E+00 
  755.2  0.00E+00 
  756.1  0.00E+00 
  757.2  0.00E+00 
  758.5  0.00E+00 
  758.7  0.00E+00 
  759.0  0.00E+00 
  759.4  0.00E+00 
  760.3  0.00E+00 
  760.4  0.00E+00 
  760.7  0.00E+00 
  761.1  0.00E+00 
  762.0  0.00E+00 
  763.0  0.00E+00 
  763.3  0.00E+00 
  763.8  0.00E+00 
  764.1  0.00E+00 
  764.4  0.00E+00 
  765.1  0.00E+00 
  766.5  0.00E+00 
  767.0  0.00E+00 
  767.5  0.00E+00 
  767.8  0.00E+00 
  770.0  0.00E+00 
  771.1  0.00E+00 
  771.6  0.00E+00 
  772.5  0.00E+00 
  773.1  0.00E+00 
  773.4  0.00E+00 
  774.2  0.00E+00 
  774.5  0.00E+00 
  774.6  0.00E+00 
  775.2  0.00E+00 
  776.4  0.00E+00 
  778.0  0.00E+00 
  779.5  0.00E+00 
  780.0  0.00E+00 
  780.5  0.00E+00 
  781.7  0.00E+00 
  782.1  0.00E+00 
  782.8  0.00E+00 
  784.4  0.00E+00 
  785.0  0.00E+00 
  786.1  0.00E+00 
  787.7  0.00E+00 
  789.0  0.00E+00 
  790.2  0.00E+00 
  790.6  0.00E+00 
  791.5  0.00E+00 
  793.2  0.00E+00 
  794.0  0.00E+00 
  795.1  0.00E+00 
  795.6  0.00E+00 
  796.0  0.00E+00 
  796.8  0.00E+00 
  797.3  0.00E+00 
  798.0  0.00E+00 
  799.0  0.00E+00 
  799.7  0.00E+00 
  800.7  0.00E+00 
  803.0  0.00E+00 
  804.7  0.00E+00 
  805.3  0.00E+00 
  806.2  0.00E+00 
  807.1  0.00E+00 
  808.5  0.00E+00 
  810.2  0.00E+00 
  811.0  0.00E+00 
  813.0  0.00E+00 
  814.4  0.00E+00 
  816.4  0.00E+00 
  817.0  0.00E+00 
  818.0  0.00E+00 
  818.5  0.00E+00 
  819.8  0.00E+00 
  821.0  0.00E+00 
  821.5  0.00E+00 
  823.0  0.00E+00 
  824.5  0.00E+00 
  825.4  0.00E+00 
  826.4  0.00E+00 
  827.0  0.00E+00 
  827.8  0.00E+00 
  829.0  0.00E+00 
  829.9  0.00E+00 
  830.8  0.00E+00 
  832.4  0.00E+00 
  833.5  0.00E+00 
  833.7  0.00E+00 
  834.5  0.00E+00 
  835.2  0.00E+00 
  836.2  0.00E+00 
  838.5  0.00E+00 
  840.0  0.00E+00 
  841.2  0.00E+00 
  843.0  0.00E+00 
  844.0  0.00E+00 
  845.0  0.00E+00 
  845.7  0.00E+00 
  846.3  0.00E+00 
  846.8  0.00E+00 
  848.0  0.00E+00 
  848.5  0.00E+00 
  849.0  0.00E+00 
  851.0  0.00E+00 
  851.9  0.00E+00 
  852.3  0.00E+00 
  852.7  0.00E+00 
  853.6  0.00E+00 
  854.2  0.00E+00 
  856.2  0.00E+00 
  857.2  0.00E+00 
  858.0  0.00E+00 
  858.3  0.00E+00 
  859.0  0.00E+00 
  860.0  0.00E+00 
  860.2  0.00E+00 
  861.2  0.00E+00 
  863.0  0.00E+00 
  863.5  0.00E+00 
  864.6  0.00E+00 
  865.5  0.00E+00 
  866.5  0.00E+00 
  867.0  0.00E+00 
  867.7  0.00E+00 
  869.0  0.00E+00 
  870.0  0.00E+00 
  870.7  0.00E+00 
  871.5  0.00E+00 
  872.3  0.00E+00 
  873.5  0.00E+00 
