     0.000 0.430E+11
     2.000 0.317E+11
     4.000 0.245E+11
     6.000 0.192E+11
     8.000 0.152E+11
    10.000 0.122E+11
    12.000 0.986E+10
    14.000 0.813E+10
    16.000 0.684E+10
    18.000 0.588E+10
    20.000 0.519E+10
    22.000 0.475E+10
    24.000 0.455E+10
    26.000 0.460E+10
    28.000 0.495E+10
    30.000 0.555E+10
    32.000 0.630E+10
    34.000 0.678E+10
    36.000 0.667E+10
    38.000 0.609E+10
    40.000 0.547E+10
    42.000 0.536E+10
    44.000 0.596E+10
    46.000 0.694E+10
    48.000 0.770E+10
    50.000 0.787E+10
    52.000 0.743E+10
    54.000 0.660E+10
    56.000 0.560E+10
    58.000 0.461E+10
    60.000 0.367E+10
    62.000 0.278E+10
    64.000 0.177E+10
    66.000 0.101E+10
    68.000 0.554E+09
    70.000 0.294E+09
    72.000 0.151E+09
    74.000 0.757E+08
    76.000 0.370E+08
    78.000 0.177E+08
    80.000 0.832E+07
    82.000 0.386E+07
    84.000 0.177E+07
    86.000 0.806E+06
    88.000 0.364E+06
    90.000 0.164E+06
    92.000 0.734E+05
    94.000 0.323E+05
    96.000 0.138E+05
    98.000 0.577E+04
   100.000 0.237E+04
   102.000 0.967E+03
   104.000 0.393E+03
   106.000 0.161E+03
   108.000 0.665E+02
   110.000 0.279E+02
   112.000 0.120E+02
   114.000 0.528E+01
   116.000 0.239E+01
   118.000 0.111E+01
   120.000 0.533E+00
   122.000 0.263E+00
   124.000 0.134E+00
   126.000 0.702E-01
   128.000 0.379E-01
   130.000 0.210E-01
   132.000 0.120E-01
   134.000 0.699E-02
   136.000 0.418E-02
   138.000 0.256E-02
   140.000 0.159E-02
   142.000 0.102E-02
   144.000 0.658E-03
   146.000 0.434E-03
   148.000 0.290E-03
   150.000 0.197E-03
   152.000 0.136E-03
   154.000 0.944E-04
   156.000 0.665E-04
   158.000 0.473E-04
   160.000 0.340E-04
   162.000 0.246E-04
   164.000 0.179E-04
   166.000 0.132E-04
   168.000 0.973E-05
   170.000 0.724E-05
   172.000 0.540E-05
   174.000 0.406E-05
   176.000 0.306E-05
   178.000 0.231E-05
   180.000 0.175E-05
   182.000 0.133E-05
   184.000 0.102E-05
   186.000 0.778E-06
   188.000 0.596E-06
   190.000 0.457E-06
   192.000 0.352E-06
   194.000 0.271E-06
   196.000 0.209E-06
   198.000 0.161E-06
   200.000 0.124E-06
