25	4.21
30	2.38
35	1.32
40	0.84
45	0.58
50	0.41
55	0.29
58	0.244
62	0.197
67.4	0.147
71.5	0.119
75	0.103
80	0.086
85	0.073
90	0.060
95	0.052
100	0.044
105	0.038
110	0.034
