   200.000 0.000E+00 0.960E-02
   220.000 0.000E+00 0.948E-02
   240.000 0.000E+00 0.105E+07
   260.000 0.000E+00 0.203E+03
   280.000 0.000E+00 0.266E-01
   300.000 0.188E-02 0.000E+00
   320.000 0.310E-02 0.000E+00
   340.000 0.334E-02 0.000E+00
   360.000 0.341E-02 0.000E+00
   380.000 0.341E-02 0.000E+00
   400.000 0.338E-02 0.000E+00
   420.000 0.332E-02 0.000E+00
   440.000 0.326E-02 0.000E+00
   460.000 0.319E-02 0.000E+00
   480.000 0.313E-02 0.000E+00
   500.000 0.298E-02 0.000E+00
   520.000 0.293E-02 0.000E+00
   540.000 0.271E-02 0.000E+00
   560.000 0.223E-02 0.000E+00
   580.000 0.567E-03 0.000E+00
   600.000 0.000E+00 0.433E-02
   620.000 0.000E+00 0.126E-01
   640.000 0.000E+00 0.206E-01
   660.000 0.000E+00 0.269E-01
   680.000 0.000E+00 0.322E-01
   700.000 0.000E+00 0.373E-01
   720.000 0.000E+00 0.427E-01
   740.000 0.000E+00 0.481E-01
   760.000 0.000E+00 0.542E-01
   780.000 0.000E+00 0.612E-01
   800.000 0.000E+00 0.688E-01
   820.000 0.000E+00 0.777E-01
   840.000 0.000E+00 0.881E-01
   860.000 0.000E+00 0.998E-01
   880.000 0.000E+00 0.113E+00
   900.000 0.000E+00 0.129E+00
   920.000 0.000E+00 0.146E+00
   940.000 0.000E+00 0.166E+00
   960.000 0.000E+00 0.187E+00
   980.000 0.000E+00 0.211E+00
  1000.000 0.000E+00 0.238E+00
  1020.000 0.000E+00 0.268E+00
  1040.000 0.000E+00 0.302E+00
  1060.000 0.000E+00 0.340E+00
  1080.000 0.000E+00 0.383E+00
  1100.000 0.000E+00 0.432E+00
  1120.000 0.000E+00 0.487E+00
  1140.000 0.000E+00 0.551E+00
  1160.000 0.000E+00 0.625E+00
  1180.000 0.000E+00 0.711E+00
  1200.000 0.000E+00 0.809E+00
  1220.000 0.000E+00 0.923E+00
  1240.000 0.000E+00 0.105E+01
  1260.000 0.000E+00 0.120E+01
  1280.000 0.000E+00 0.137E+01
  1300.000 0.000E+00 0.156E+01
  1320.000 0.000E+00 0.177E+01
  1340.000 0.000E+00 0.200E+01
  1360.000 0.000E+00 0.226E+01
  1380.000 0.000E+00 0.256E+01
  1400.000 0.000E+00 0.289E+01
  1420.000 0.000E+00 0.325E+01
  1440.000 0.000E+00 0.367E+01
  1460.000 0.000E+00 0.414E+01
  1480.000 0.000E+00 0.467E+01
  1500.000 0.000E+00 0.527E+01
  1520.000 0.000E+00 0.595E+01
  1540.000 0.000E+00 0.672E+01
  1560.000 0.000E+00 0.759E+01
  1580.000 0.000E+00 0.858E+01
  1600.000 0.000E+00 0.970E+01
  1620.000 0.000E+00 0.110E+02
  1640.000 0.000E+00 0.124E+02
  1660.000 0.000E+00 0.141E+02
  1680.000 0.000E+00 0.159E+02
  1700.000 0.000E+00 0.180E+02
  1720.000 0.000E+00 0.205E+02
  1740.000 0.000E+00 0.232E+02
  1760.000 0.000E+00 0.263E+02
  1780.000 0.000E+00 0.298E+02
  1800.000 0.000E+00 0.338E+02
  1820.000 0.000E+00 0.384E+02
  1840.000 0.000E+00 0.436E+02
  1860.000 0.000E+00 0.494E+02
  1880.000 0.000E+00 0.561E+02
  1900.000 0.000E+00 0.637E+02
  1920.000 0.000E+00 0.723E+02
  1940.000 0.000E+00 0.821E+02
  1960.000 0.000E+00 0.932E+02
  1980.000 0.000E+00 0.106E+03
  2000.000 0.000E+00 0.120E+03
  2020.000 0.000E+00 0.137E+03
  2040.000 0.000E+00 0.155E+03
  2060.000 0.000E+00 0.176E+03
  2080.000 0.000E+00 0.200E+03
  2100.000 0.000E+00 0.227E+03
  2120.000 0.000E+00 0.258E+03
  2140.000 0.000E+00 0.293E+03
  2160.000 0.000E+00 0.333E+03
  2180.000 0.000E+00 0.378E+03
  2200.000 0.000E+00 0.430E+03
  2220.000 0.000E+00 0.488E+03
  2240.000 0.000E+00 0.555E+03
  2260.000 0.000E+00 0.630E+03
  2280.000 0.000E+00 0.716E+03
  2300.000 0.000E+00 0.813E+03
  2320.000 0.000E+00 0.924E+03
  2340.000 0.000E+00 0.105E+04
  2360.000 0.000E+00 0.119E+04
  2380.000 0.000E+00 0.135E+04
  2400.000 0.000E+00 0.154E+04
  2420.000 0.000E+00 0.175E+04
  2440.000 0.000E+00 0.199E+04
  2460.000 0.000E+00 0.226E+04
  2480.000 0.000E+00 0.256E+04
  2500.000 0.000E+00 0.291E+04
  2520.000 0.000E+00 0.331E+04
  2540.000 0.000E+00 0.376E+04
  2560.000 0.000E+00 0.427E+04
  2580.000 0.000E+00 0.485E+04
  2600.000 0.000E+00 0.551E+04
  2620.000 0.000E+00 0.626E+04
  2640.000 0.000E+00 0.712E+04
  2660.000 0.000E+00 0.809E+04
  2680.000 0.000E+00 0.919E+04
  2700.000 0.000E+00 0.104E+05
  2720.000 0.000E+00 0.119E+05
  2740.000 0.000E+00 0.135E+05
  2760.000 0.000E+00 0.153E+05
  2780.000 0.000E+00 0.174E+05
  2800.000 0.000E+00 0.198E+05
  2820.000 0.000E+00 0.224E+05
  2840.000 0.000E+00 0.255E+05
  2860.000 0.000E+00 0.290E+05
  2880.000 0.000E+00 0.329E+05
  2900.000 0.000E+00 0.374E+05
  2920.000 0.000E+00 0.425E+05
  2940.000 0.000E+00 0.483E+05
  2960.000 0.000E+00 0.548E+05
  2980.000 0.000E+00 0.623E+05
  3000.000 0.000E+00 0.000E+00
