     0.000 0.000E+00 0.485E+11
     2.000 0.000E+00 0.871E+11
     4.000 0.000E+00 0.120E+12
     6.000 0.000E+00 0.147E+12
     8.000 0.000E+00 0.169E+12
    10.000 0.000E+00 0.188E+12
    12.000 0.000E+00 0.203E+12
    14.000 0.000E+00 0.215E+12
    16.000 0.000E+00 0.225E+12
    18.000 0.000E+00 0.234E+12
    20.000 0.000E+00 0.241E+12
    22.000 0.000E+00 0.247E+12
    24.000 0.000E+00 0.252E+12
    26.000 0.000E+00 0.257E+12
    28.000 0.000E+00 0.260E+12
    30.000 0.000E+00 0.263E+12
    32.000 0.000E+00 0.264E+12
    34.000 0.000E+00 0.263E+12
    36.000 0.000E+00 0.260E+12
    38.000 0.000E+00 0.255E+12
    40.000 0.000E+00 0.247E+12
    42.000 0.000E+00 0.235E+12
    44.000 0.000E+00 0.220E+12
    46.000 0.000E+00 0.202E+12
    48.000 0.000E+00 0.183E+12
    50.000 0.000E+00 0.164E+12
    52.000 0.000E+00 0.145E+12
    54.000 0.000E+00 0.127E+12
    56.000 0.000E+00 0.108E+12
    58.000 0.000E+00 0.880E+11
    60.000 0.000E+00 0.671E+11
    62.000 0.000E+00 0.463E+11
    64.000 0.000E+00 0.286E+11
    66.000 0.000E+00 0.153E+11
    68.000 0.000E+00 0.594E+10
    70.000 0.188E+08 0.000E+00
    72.000 0.343E+10 0.000E+00
    74.000 0.506E+10 0.000E+00
    76.000 0.557E+10 0.000E+00
    78.000 0.544E+10 0.000E+00
    80.000 0.497E+10 0.000E+00
    82.000 0.437E+10 0.000E+00
    84.000 0.372E+10 0.000E+00
    86.000 0.310E+10 0.000E+00
    88.000 0.254E+10 0.000E+00
    90.000 0.205E+10 0.000E+00
    92.000 0.163E+10 0.000E+00
    94.000 0.128E+10 0.000E+00
    96.000 0.101E+10 0.000E+00
    98.000 0.788E+09 0.000E+00
   100.000 0.617E+09 0.000E+00
   102.000 0.484E+09 0.000E+00
   104.000 0.382E+09 0.000E+00
   106.000 0.303E+09 0.000E+00
   108.000 0.242E+09 0.000E+00
   110.000 0.195E+09 0.000E+00
   112.000 0.158E+09 0.000E+00
   114.000 0.129E+09 0.000E+00
   116.000 0.106E+09 0.000E+00
   118.000 0.879E+08 0.000E+00
   120.000 0.732E+08 0.000E+00
   122.000 0.614E+08 0.000E+00
   124.000 0.518E+08 0.000E+00
   126.000 0.439E+08 0.000E+00
   128.000 0.374E+08 0.000E+00
   130.000 0.320E+08 0.000E+00
   132.000 0.275E+08 0.000E+00
   134.000 0.237E+08 0.000E+00
   136.000 0.205E+08 0.000E+00
   138.000 0.177E+08 0.000E+00
   140.000 0.154E+08 0.000E+00
   142.000 0.134E+08 0.000E+00
   144.000 0.117E+08 0.000E+00
   146.000 0.103E+08 0.000E+00
   148.000 0.898E+07 0.000E+00
   150.000 0.787E+07 0.000E+00
   152.000 0.690E+07 0.000E+00
   154.000 0.606E+07 0.000E+00
   156.000 0.532E+07 0.000E+00
   158.000 0.468E+07 0.000E+00
   160.000 0.411E+07 0.000E+00
   162.000 0.361E+07 0.000E+00
   164.000 0.316E+07 0.000E+00
   166.000 0.277E+07 0.000E+00
   168.000 0.242E+07 0.000E+00
   170.000 0.211E+07 0.000E+00
   172.000 0.184E+07 0.000E+00
   174.000 0.159E+07 0.000E+00
   176.000 0.137E+07 0.000E+00
   178.000 0.118E+07 0.000E+00
   180.000 0.100E+07 0.000E+00
   182.000 0.846E+06 0.000E+00
   184.000 0.706E+06 0.000E+00
   186.000 0.581E+06 0.000E+00
   188.000 0.469E+06 0.000E+00
   190.000 0.368E+06 0.000E+00
   192.000 0.278E+06 0.000E+00
   194.000 0.197E+06 0.000E+00
   196.000 0.124E+06 0.000E+00
   198.000 0.587E+05 0.000E+00
   200.000 0.000E+00 0.000E+00
