     0.000 0.000E+00 0.391E+08
     2.000 0.000E+00 0.687E+08
     4.000 0.000E+00 0.879E+08
     6.000 0.000E+00 0.984E+08
     8.000 0.000E+00 0.102E+09
    10.000 0.000E+00 0.984E+08
    12.000 0.000E+00 0.897E+08
    14.000 0.000E+00 0.763E+08
    16.000 0.000E+00 0.586E+08
    18.000 0.000E+00 0.374E+08
    20.000 0.000E+00 0.133E+08
    22.000 0.124E+08 0.000E+00
    24.000 0.382E+08 0.000E+00
    26.000 0.623E+08 0.000E+00
    28.000 0.829E+08 0.000E+00
    30.000 0.992E+08 0.000E+00
    32.000 0.111E+09 0.000E+00
    34.000 0.120E+09 0.000E+00
    36.000 0.127E+09 0.000E+00
    38.000 0.133E+09 0.000E+00
    40.000 0.139E+09 0.000E+00
    42.000 0.145E+09 0.000E+00
    44.000 0.148E+09 0.000E+00
    46.000 0.150E+09 0.000E+00
    48.000 0.150E+09 0.000E+00
    50.000 0.150E+09 0.000E+00
    52.000 0.149E+09 0.000E+00
    54.000 0.149E+09 0.000E+00
    56.000 0.149E+09 0.000E+00
    58.000 0.148E+09 0.000E+00
    60.000 0.148E+09 0.000E+00
    62.000 0.148E+09 0.000E+00
    64.000 0.148E+09 0.000E+00
    66.000 0.148E+09 0.000E+00
    68.000 0.148E+09 0.000E+00
    70.000 0.148E+09 0.000E+00
    72.000 0.147E+09 0.000E+00
    74.000 0.147E+09 0.000E+00
    76.000 0.147E+09 0.000E+00
    78.000 0.147E+09 0.000E+00
    80.000 0.147E+09 0.000E+00
    82.000 0.147E+09 0.000E+00
    84.000 0.147E+09 0.000E+00
    86.000 0.146E+09 0.000E+00
    88.000 0.145E+09 0.000E+00
    90.000 0.144E+09 0.000E+00
    92.000 0.142E+09 0.000E+00
    94.000 0.140E+09 0.000E+00
    96.000 0.137E+09 0.000E+00
    98.000 0.133E+09 0.000E+00
   100.000 0.129E+09 0.000E+00
   102.000 0.124E+09 0.000E+00
   104.000 0.119E+09 0.000E+00
   106.000 0.112E+09 0.000E+00
   108.000 0.106E+09 0.000E+00
   110.000 0.986E+08 0.000E+00
   112.000 0.913E+08 0.000E+00
   114.000 0.839E+08 0.000E+00
   116.000 0.765E+08 0.000E+00
   118.000 0.694E+08 0.000E+00
   120.000 0.626E+08 0.000E+00
   122.000 0.564E+08 0.000E+00
   124.000 0.506E+08 0.000E+00
   126.000 0.453E+08 0.000E+00
   128.000 0.404E+08 0.000E+00
   130.000 0.361E+08 0.000E+00
   132.000 0.322E+08 0.000E+00
   134.000 0.287E+08 0.000E+00
   136.000 0.256E+08 0.000E+00
   138.000 0.229E+08 0.000E+00
   140.000 0.205E+08 0.000E+00
   142.000 0.183E+08 0.000E+00
   144.000 0.164E+08 0.000E+00
   146.000 0.148E+08 0.000E+00
   148.000 0.133E+08 0.000E+00
   150.000 0.120E+08 0.000E+00
   152.000 0.108E+08 0.000E+00
   154.000 0.982E+07 0.000E+00
   156.000 0.892E+07 0.000E+00
   158.000 0.812E+07 0.000E+00
   160.000 0.741E+07 0.000E+00
   162.000 0.678E+07 0.000E+00
   164.000 0.622E+07 0.000E+00
   166.000 0.573E+07 0.000E+00
   168.000 0.528E+07 0.000E+00
   170.000 0.488E+07 0.000E+00
   172.000 0.452E+07 0.000E+00
   174.000 0.420E+07 0.000E+00
   176.000 0.391E+07 0.000E+00
   178.000 0.365E+07 0.000E+00
   180.000 0.341E+07 0.000E+00
   182.000 0.319E+07 0.000E+00
   184.000 0.300E+07 0.000E+00
   186.000 0.282E+07 0.000E+00
   188.000 0.266E+07 0.000E+00
   190.000 0.251E+07 0.000E+00
   192.000 0.238E+07 0.000E+00
   194.000 0.225E+07 0.000E+00
   196.000 0.214E+07 0.000E+00
   198.000 0.203E+07 0.000E+00
   200.000 0.192E+07 0.000E+00
